1Ca6Wp8T5rwuhFMi5pERY7FW6cFLoeoWnT, 1CWQh84DKE4ToVBFtCFSSpoFmpo9t4kR9z, 3000000
1Ca6Wp8T5rwuhFMi5pERY7FW6cFLoeoWnT, 1Pww3vbTuD14Zo4YsYNHK9QxGAThcmuTJn, 963963
1CWQh84DKE4ToVBFtCFSSpoFmpo9t4kR9z, 1LkEiNuK47XdoQLiMBhYEEZvz3iUDqQhQP, 2922757
15BujM27E3EWLAgjAuMznAh31n6PSGJHPc, 1GDzEXQ3ydGHdxCFtdModLShpsb6XmFiaX, 13750000
15BujM27E3EWLAgjAuMznAh31n6PSGJHPc, 19RSQm294QBdukqgN3Q5hXTo851aiLbyey, 1444504492
13M1MX4Bc4UjRUxfn4CJafrA454Wb73Z1m, 1LYbcWsZCEv9vCSau27XRVjqqXGuRy7vwm, 9445807
16wHzgjt7HYJRAN6qEbfxaP5dBZdJGXwu9, 1Po6jRSg8PseHPEfqcFuqoRz5vGxRyRaks, 300168
16wHzgjt7HYJRAN6qEbfxaP5dBZdJGXwu9, 1KRRbUyx2Jwp9KtB3kog4hvSM7UM4z8v1v, 10383803
1H4aTnUfEn423QcKWCKnjdx4tY5M9uDUbL, 1Aquv52wNQQ7TwnptBxoerz2dJbN3QfrHM, 220787
1H4aTnUfEn423QcKWCKnjdx4tY5M9uDUbL, 1JyeVGdpSki2aHJGEWAtz2xn3RTipe48va, 280000000
372QHtyJvHaTyqWUdKSTYoMydwkhDc79FR, 37bWw6v1baiy9mrDBgkBeEvhtxfikkFyiU, 10111900
372QHtyJvHaTyqWUdKSTYoMydwkhDc79FR, 3L9qAGBQLbXkFAB2GpijnJXPScSVjuiJio, 6999464832
33jrVVatypW2mLzmvrGwafAQjgxpx57tvv, 1FUL2gVWE24QeJyDVVs7ztWmu1KQcsycpH, 130000000
33jrVVatypW2mLzmvrGwafAQjgxpx57tvv, 3GrRFHQg8BxrpLpwhijLhrMGdhUb6k7miG, 42900206
1FmpSqmLvq77ev6Q7Yh7Mt56nCWPxvUEjz, 13hvMt4yPfhP4frmwyq6eRU2fesB5f1ADn, 900000
1FmpSqmLvq77ev6Q7Yh7Mt56nCWPxvUEjz, 1Hqe8sFwppA2GwJmahMtpmerL6h2UByVLf, 387137499
1FmpSqmLvq77ev6Q7Yh7Mt56nCWPxvUEjz, 1A7rPCn4rPzQwUmnwTsz43xpkTzZzFShLv, 6320000
1FmpSqmLvq77ev6Q7Yh7Mt56nCWPxvUEjz, 1Cz1MhFBtMZCNZcLJpySYMTtBLbS1WkxTC, 2990000
1FmpSqmLvq77ev6Q7Yh7Mt56nCWPxvUEjz, 13gzniu2XQXc9KBgPWSCJaYrUVm5nc3BUN, 15740000
1D1AeA3QiMpwFCcCE7XGdf8xCZ6yzu7Fgm, 3AjqhNxZFgkKNH2SiKKzuc29yZugAuH6Ad, 100000000
1D1AeA3QiMpwFCcCE7XGdf8xCZ6yzu7Fgm, 1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn, 346915970
1JdLAsaPWzshvQ82josAhVFLAb1muMXSiP, 1MTbe1ZaE7zdn5K2DjB1Lyup4h5CWmJHTz, 1023426240
1JdLAsaPWzshvQ82josAhVFLAb1muMXSiP, 1KG2mP6YRD3nRhUbHa9HHHsK6YPVJpBeGN, 1000028
1JmVJbTZqhs9ey1tv43tYStcuSuE28EE25, 1EjrcGdkTKHkZVypEF2ATtBa6kmviaDJaJ, 716577
1JmVJbTZqhs9ey1tv43tYStcuSuE28EE25, 1NxiNnJtzDyeaAxK2hZeFfcyr9qUgeZWTa, 45242406
1QCT5WdkjY2n1gAnPVpDxeH6ZoSqs9uRbe, 1QAtAmLDsoiHEr1qAqJSrd5Jvn7zc9SgiU, 404047
1QCT5WdkjY2n1gAnPVpDxeH6ZoSqs9uRbe, 17PNRsNpZv8hMJtWPut7EECK4BtrNxEYa1, 58834805
1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn, 3CSKYN5eq8z8TbqVcWQCzxGow82TzqQHa5, 26050990
1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn, 1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn, 9154813
3BTN4ZPKZnGJEGSVe9zPe4bTn8Qh39jkbd, 17x1G831dTchgMeT6aDL3Zc1YNHejLBBkx, 91823300
3BTN4ZPKZnGJEGSVe9zPe4bTn8Qh39jkbd, 3FxNPjJmcQsw5czeheoLMub7sveWW1BNFK, 365093978
3Qy5mTpumWh24f5UdwGPJEhStoD3A25fK9, 1HZ2iUuDeoAwGkc25DrVov7F3JEtjNCCfk, 17821690
3Qy5mTpumWh24f5UdwGPJEhStoD3A25fK9, 3NuGTcQVx9m2D6Wcd3gDSw81cXsojXFF52, 7018641938
1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn, 3HaLxbuYsBuoSd6NcdLqscjifXsVtN2G3m, 900000000
1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn, 1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn, 954649236
134tjfEvyuGLTiNphaVZSkVz1tYGAFc8gi, 14T7Hugsye1cDJRiroiwz1GDUe4EBFAUAq, 7000000
134tjfEvyuGLTiNphaVZSkVz1tYGAFc8gi, 1651sjDeFAb9BmCii2VEFWHeoc5QtZthem, 3261359
1651sjDeFAb9BmCii2VEFWHeoc5QtZthem, 35yGsyfeDxQNba49B3TxtZ3d4esC6niFSw, 10149567
1N6ypZNkk4kZa1WwxXwsxduhKM89QC3Yk3, 1FAs7wMWBkLr6MsUZV4H2UdmsmgFou84rY, 7741279
1N6ypZNkk4kZa1WwxXwsxduhKM89QC3Yk3, 17xGrATvH3kf3X3miDgXCujhatnjETPkWm, 53950918
1C4e8cGHi84rhbfYypnYVzMPxgRrzuTUVN, 1BpSG6oKVAVbaCdXnPzWEz33opkGmbymte, 1653154
1C4e8cGHi84rhbfYypnYVzMPxgRrzuTUVN, 1LYuBeMNdvY1Vy1q7y519wiGkuiVAL7GcN, 1000000
1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn, 3PoW2oNziw9UAemymwiDURikuVkyTUxH8B, 40000000
1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn, 1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn, 13273546
185EC5iURmBY7vCU8GbUWdkM8B4Ny9Pquw, 3GnAdE5xrdzDJg9MhBnQFCc8aGn6NPFiLG, 168700000
185EC5iURmBY7vCU8GbUWdkM8B4Ny9Pquw, 1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn, 291474130
1PWfFS6kCcjTMKqYyDSw9iFfzMsmT1gzEx, 3Qt6edH4SMYCw8CZ6nnJP9msSJP4sKgLPC, 3564000
1PWfFS6kCcjTMKqYyDSw9iFfzMsmT1gzEx, 1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn, 11368615
1L2SXLHVPWTsNEk2NuCjxGD6QCjVQ6ZoA2, 1K2tJYPqEcYG8AnUvszaYxDjZRUVuW5YvF, 63400000
1L2SXLHVPWTsNEk2NuCjxGD6QCjVQ6ZoA2, 1LqRayvXudsvs18ryb717xz55MVBm7DCbT, 915294
1Jhtr8Sinceq8SzP9UzyM7Q7QgQZpoxxYZ, 1wh16kvt4eTpNbqzHyuS9tUph6tKyVrC1, 655820735
1Jhtr8Sinceq8SzP9UzyM7Q7QgQZpoxxYZ, 1137garSo2jTBbhf834PFfxqUfR48wvo5t, 44238
1Jhtr8Sinceq8SzP9UzyM7Q7QgQZpoxxYZ, 1Lf6DmfUKEcwV2PeBJXUCpXHtfddAchbPN, 534324
1Jhtr8Sinceq8SzP9UzyM7Q7QgQZpoxxYZ, 1Jifkmxb6PhTY9A4vqGNTLJZBPUvp4B9Th, 2671620
1Jhtr8Sinceq8SzP9UzyM7Q7QgQZpoxxYZ, 1E4dAvnNwafTewAc2HLH6MGfPtggCciUnV, 7124321
1Jhtr8Sinceq8SzP9UzyM7Q7QgQZpoxxYZ, 1CAXn6eLgpeHkxr2bPHAPVuqzkUhHZJf8m, 140705
1Jhtr8Sinceq8SzP9UzyM7Q7QgQZpoxxYZ, 1EQBeZ4cKt6VY7e8Bd2CmfK52Ez197gdUV, 71243
1zrsdv3UGERYw2Mvx6TDgLvDCx58Sjy4N, 1AaKzrLfGHX5hcxYR46d5PbvMwQSET7rT9, 1845464
1zrsdv3UGERYw2Mvx6TDgLvDCx58Sjy4N, 39pDXwj9onrvd1aayZE8YhxG1NdNtaafN6, 820125
1D9phM3H1GKX8mFxWxr81C6xMdNmjXSHjL, 16hLZZdpia5FwmHRwTi2rXZcYPNWGa7F3b, 33803948
1D9phM3H1GKX8mFxWxr81C6xMdNmjXSHjL, 1LJBzm4kFRfWA6PFYVqgcByb75g7FKh2UN, 1212537
1PhZLmohQxczRhnXtvTbLBvZbdCdfy3oBA, 16SQ2zbjap9gxRpmTRENnF7Hvq9FpnnRSA, 1604727
1PhZLmohQxczRhnXtvTbLBvZbdCdfy3oBA, 1GzSPhv3iev44DgYUj8CVJ5Tn4HeqUACnM, 621310
1F7urswDTUNgSkxZYeqiDPT7ua9sK4Txe4, 15kxL3R5FG7V7LipmbNiEeA9hxKaj15ffz, 940181
1F7urswDTUNgSkxZYeqiDPT7ua9sK4Txe4, 1CmCnFPzCRrWjwZ6BmYzHWpfCEddeFFRRN, 958399
137oAs6oJTc7jn81i9J8V362s6C1jmbCxx, 1CUYKPcP1Fyp4Q7CN6oeAp9GBpGXGmKM2m, 1585153
137oAs6oJTc7jn81i9J8V362s6C1jmbCxx, 19oQDPX3JDLaQMFeCbLQzsPtC3AwXQQXot, 1115915
1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn, 3HaLxbuYsBuoSd6NcdLqscjifXsVtN2G3m, 100000000
1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn, 1J37CY8hcdUXQ1KfBhMCsUVafa8XjDsdCn, 79129272
1FYziNuvvZ2xeDstLM27QizejCtkjLwNB6, 1DRryNqre9HCwq6mwSutHFEDNQ8mnsct5t, 3228917
1FYziNuvvZ2xeDstLM27QizejCtkjLwNB6, 1KUH3VfwKKkEmDdnco6wQpJtWrkmcSfZm7, 888950
14wqT1GZNbPsvcrqbMmekgWawHtJ1jfTkj, 3Bw4gfbyLazMbBMNEKyPasodsEpMw1tYAB, 212130
14wqT1GZNbPsvcrqbMmekgWawHtJ1jfTkj, 17e2dKGTPTF5LetBFjxCqLiQYqUuQ66rsF, 615685737
1BgMwnDCUSfowii2pTSxEZnEcLqvsFvsvU, 3MkTcXrZrx7dNpj1bCuaaE5fAffyCHXaLQ, 937724
1BgMwnDCUSfowii2pTSxEZnEcLqvsFvsvU, 1G7KfwJag88r9kfLVRdVu3KLkEP1etKrKp, 76110302
18f7nczE14vmonNXGj1GTzVvS6jzcbT8MK, 37AfoNKkrL5XFcmQnjEvfFpjzWzCzKuLtv, 1512580
18f7nczE14vmonNXGj1GTzVvS6jzcbT8MK, 14aq4u9MNo3JauMFmrsmuddR2eHFcHYwFA, 37668980
1CW55YqCRaNbA4d6xGvFJqatk8YrueYmBb, 3NfKCQRC7p76gsrH13JhxihTkxuyjp3Mih, 792646
1CW55YqCRaNbA4d6xGvFJqatk8YrueYmBb, 15CAy3kkm6yHa3gKN4TAcjgZrykhgGGGjo, 46828897
1EY8qn8iZ8zQtWgLRRr3r71kcV8J9sg1wB, 19K2d1riHRKXpoUDpncZgi11FikGXepBaN, 233675693
1EY8qn8iZ8zQtWgLRRr3r71kcV8J9sg1wB, 3BN4aqPTpniyuDQFo6CBmSQ6dosjuSUgx8, 997801
1JsFsKbzYDzSKHjcmLYPBWVHwY3Mjn4Huk, 3MVjSeGKETcKk48W1DsqMA26KcnzVLam2W, 267537
1JsFsKbzYDzSKHjcmLYPBWVHwY3Mjn4Huk, 143XRfUojLHUdxWYe6QoFAyDnmFdsJD3Rj, 46310111
1E5tq6GMyqz798uQZKsXQCCA1KwJano9vR, 1BTjmEXpwZ2K9fnHVmpTMYNT9ENbAxxNJb, 1616799
1E5tq6GMyqz798uQZKsXQCCA1KwJano9vR, 3HSjsK5N9y2n8vHkmKZ8QsAodnm3xLCjMJ, 522062
1NXaypk7Fk97cCCPmMc7xKQMG9W1drVVvq, 1EF7gnAEkdYz8ZbGj4qNzFZXDvuVf2RNk4, 1611899
1NXaypk7Fk97cCCPmMc7xKQMG9W1drVVvq, 1Cbna7ZH7mH8tYWXqNxxzqehiWbdL1N2MU, 22811220
1SAqprfKXptGLAsMNiDKJ9uYBorrBxZMG, 1K7WvS638kTA7P4gc7voTDohHrKXN2eA5Y, 251768
1SAqprfKXptGLAsMNiDKJ9uYBorrBxZMG, 1K8o9f3mt2DKk8SdbYcoYFoQjnnVYCboYA, 1004356
12eA5P9ZjSjMkLp381qkxL9aqaBT3aGDYy, 17x8ngkihHuJXX7EmhCNko7Date9umBJ1G, 1350944
12eA5P9ZjSjMkLp381qkxL9aqaBT3aGDYy, 184cd8YUv26uy9Z8PEG5AQjCoBsKYUrScU, 2789261
1KX7zCsTQvXRXEbbkAnDT2diJFvCfQyuuM, 1AZR7CZG8cx1RCJMZtec2S7eBFYZADc3kc, 2551748
1KX7zCsTQvXRXEbbkAnDT2diJFvCfQyuuM, 17aNTcHh6bJbnTFDLTQvXZ3PqAqGpX7Vj9, 562500
1Pn7x4HW4oNWQkiaaVDpEY4Ts4LWS8gmMF, 19YuumHtbLQhzfJ7xWvpRemLyjZDLtTdMC, 11598401
1Pn7x4HW4oNWQkiaaVDpEY4Ts4LWS8gmMF, 1AtyYgH9cSfFeWM5Y4g6i1EvmqEwDCL61o, 1660806
1D44ejr2dcrbe6PJrJtZzToWE9RD1jDsS1, 1KpMZhTE1nQdBRU6rXN6k39xHcxJf4oo8F, 744706
1D44ejr2dcrbe6PJrJtZzToWE9RD1jDsS1, 13PHtMwCn5MwjHdojoyNUJXT41Reen1BZ2, 29635232
1DQ7Fvx5W26YfxY2aUewugKhzTds7SMnyh, 12z6bmrdYc11Jpjot6YxeSYaWyftHrRycs, 313367
1DQ7Fvx5W26YfxY2aUewugKhzTds7SMnyh, 1BRq5PUEDaJKiqsXD3DgZbQ8jX9MNvHVtg, 81481370
16zoc1NN7LAqkfLDijZL9WGkvfSp4Wrq6C, 12tEprmUtBb7fBsWo1dPe1e4Z9Meg4Wfd6, 320621
16zoc1NN7LAqkfLDijZL9WGkvfSp4Wrq6C, 1BUHAiYqqP2FHubWv3YvNUf5S76bRStvpa, 21898717
18zHLfoNnA8N2PdoWvzURHA5GNwkxZG7xb, 1BvZUgZPJF5dUbe8AHxVzCBXVgnBXnCYcq, 1460181
18zHLfoNnA8N2PdoWvzURHA5GNwkxZG7xb, 1LJFVacEGbe1QbYazLfacYSkD27D1Tizvx, 197696
1C64hbLT4BZGYvQekmuoyEJKW3eX74QHAs, 1KvNvymEioGhUc1GpKtDdsf6XLeASCe9V9, 291142
1C64hbLT4BZGYvQekmuoyEJKW3eX74QHAs, 1KbEvrUTHwD7RUQtGJVSANhZZEAb5oSRpF, 1001281
1A9DXt6A26BxfcJFCqwSMsNnx6yBXntqfV, 18k1V2xUy7ZPNhuzR6GS62FLW7t8kiRBhS, 187468
1A9DXt6A26BxfcJFCqwSMsNnx6yBXntqfV, 1A6Ds3PbLf2wMP7xPZrjT4DeBX7NJFJHoN, 197449684
1G4G42zXBD8YPXwMqSsrtdND2f6t3jtSHe, 1NiZu6VYQumJr9h5xMTKjzGoVe7oGJwXfo, 242799
1G4G42zXBD8YPXwMqSsrtdND2f6t3jtSHe, 1Mg5oj91ihDcNECmpYAfaGBpwKiFgTVvt6, 49206023
153kATprCxFtazRs18YZCY2VociNE98156, 1KR7BLBfkMkPA1NrnPoG9j49BNbid6JGpt, 204211
153kATprCxFtazRs18YZCY2VociNE98156, 15MQiCPTCb3RsBue2PaKUT4XsAcs5d4jQB, 1308440
14kmMBVoiofwnu9SWSxnipTJagrxS96mq2, 1G1Gspxu7QJRu7DasKvZXiUQWhri3P345i, 4687500
14kmMBVoiofwnu9SWSxnipTJagrxS96mq2, 1GkvKJfszWF9ZBrCstdymMHnfLJCqeWQxj, 37052472
1uB6EHSFpCqosSgoe3TmLsr4eL8BXsitg, 1KbLbW88VXHkfmd7xkyMYKNz4Nt5crb59y, 794988
1uB6EHSFpCqosSgoe3TmLsr4eL8BXsitg, 1N1WnfPkBfFVtwmbcuKB4GXs1V4G8DrByZ, 8424182
19LpC45cc4Hy1DDmHjoAvp8WrCfELjit4J, 1M4j5LKf5HtLjHpMrMmyfhUc3Gp3fjEZm6, 795226737
19LpC45cc4Hy1DDmHjoAvp8WrCfELjit4J, 14DBERuSur3n8QGeEwRFevjKHcXqcs754w, 225951
1PszYPh5Wc5a4CsDwxPL8t4aJZx89HCB4T, 1L3wddJPMnMEZre6pzpdo6Rs6j1tAiM12z, 3613017
1PszYPh5Wc5a4CsDwxPL8t4aJZx89HCB4T, 1BvMap7KPBqwXR7dFYyVpqvraqdEjy8CzP, 2076652
1F1vKf3nLQmTnT14iqgqkxM4maiFDFzajW, 158FE1hzHqhjgDcUXpKJqn7tRR9io5Ljw7, 191735
1F1vKf3nLQmTnT14iqgqkxM4maiFDFzajW, 1M5K4Gz9Rmt3nYE5aSTFjETV87YYZaA3zS, 2992692
1DNhKFBD8YNC2Bhgx38R1yXUYmF866aTHB, 1NadR9UZoBKxW8azRiinHJrrKT6UY61uhD, 655231
1DNhKFBD8YNC2Bhgx38R1yXUYmF866aTHB, 15qY9AgQsBeyFmfKFLx1bhqqsDPgLzE4k4, 164218795
18FGJBiE34wTTAMxZ1q265gSJEDfUko81u, 1EXAh5vn5Z8LxtdYLXhgXjbxLciSgAHZyB, 21408103
18FGJBiE34wTTAMxZ1q265gSJEDfUko81u, 173Sff59HQvN3nJfQQbjBzocvWmW8LomjG, 416108
15mECukphcTfhTJYBJgY9wwY8jjK7YCAiB, 1BN2MbtjhuZrJQjgrvQj8Lo3smaoe7oDNd, 696344
15mECukphcTfhTJYBJgY9wwY8jjK7YCAiB, 1D56uTgUm6hVNXqV1eMA2SQSPXPfGr3mkG, 2559152
14yAAxBYjKzapTV4V9WtBFETnAfHMP18sx, 1KSNB84QjB4MRBWPu6zCktHx78L3gHadBj, 2446672
14yAAxBYjKzapTV4V9WtBFETnAfHMP18sx, 199LsFoVYKLRNk9EMyv1kafJU7P22YfJhC, 180427
12qHu6SKW66io6kpuC8z8B38rFU6Nn7U12, 1ba6thDjEt9L1qS58pWFfgcbZuebB3zai, 98821464
12qHu6SKW66io6kpuC8z8B38rFU6Nn7U12, 1K7Rif1KoTQQjtS22kQyXuNLPzi7KobH3d, 1137744
1NfUNmRTMUHn8Q1Mhk8PVcVySzekNRAXuc, 1McNVWApe2A3DnpzHdF4pKc2RjfRow5Hdt, 227133
1NfUNmRTMUHn8Q1Mhk8PVcVySzekNRAXuc, 1NPBZTsxoNmWqv7HjtSQWTw819h2AfqCGa, 756225
1QBVYf3fHcZiEv46s58AJEzkusnSHrhZpZ, 16qFVeB9coAeu866dq8NJdewkfvN9aBeNv, 7673918
1QBVYf3fHcZiEv46s58AJEzkusnSHrhZpZ, 1Ap2rpnLhC59jNs7y7i4BaMsUJpgSLVVfV, 6804281
1GLx61215LjejTZ38su2BCHStz3eVsP6oC, 1Ai8vsFbGukY6z9cBd9JYKY3DLmfHvVdRm, 198099816
1GLx61215LjejTZ38su2BCHStz3eVsP6oC, 18k1V2xUy7ZPNhuzR6GS62FLW7t8kiRBhS, 805407
12vijooeMJJP3kzxvtM5D3vTpL8mfsKH5r, 1xhzVhTPkKhRr8LtuL5MkB2CQs91KNpzg, 19902696
12vijooeMJJP3kzxvtM5D3vTpL8mfsKH5r, 1KpMZhTE1nQdBRU6rXN6k39xHcxJf4oo8F, 1594930
15ZZqsbhUkm8fiHNwyNTwdzbGyuLxgLYyh, 1PcvFQuCGWCDTavVnWjGPadQViekGy4Lww, 48770797
15ZZqsbhUkm8fiHNwyNTwdzbGyuLxgLYyh, 1F81FQZcDPYMGmrjyd1ynEPYXpXZnhfKhp, 516560
12TfubnxszVFgvwmfyqzuQwL1NjyVs9bCE, 15q8nzFYTxWqChrhqDLvzLkHQvN22JGCiL, 837409
12TfubnxszVFgvwmfyqzuQwL1NjyVs9bCE, 1CbZSUqpFLLoCuZQg91SS9LF1CmaFhWqV7, 7576273
12RAcsVURHDiQKnhLkxsTheJh2JBPnvKhR, 1GieD1ssfx6VfvrbtEa9ktiPySN84dnWXX, 75506556
12RAcsVURHDiQKnhLkxsTheJh2JBPnvKhR, 1Pgig6Tr12DJS8RE4UfN5LvhNKsWffGJbG, 1159697
18Yk9r2VA493Rt3VZKfp6rYKgrLxi5B3n6, 1JP6rMEtTZ79etmvJaXdqi5pNesQdm6Kb9, 2579383798
18Yk9r2VA493Rt3VZKfp6rYKgrLxi5B3n6, 1GRveMfJ5FNjd8V9wBiuVN8My1nnh3owda, 414261
1KaGgSLUG4nSGjy6cVJeQYkh91g7xkUiGf, 1F8yFiqH7xezwwXhXAEiRP7E9StPxAcGRq, 13674134233
1KaGgSLUG4nSGjy6cVJeQYkh91g7xkUiGf, 1423xfp8fxaj5oHjnBs9KhkfHgW52GEJzP, 2520000
1DdkrxZYSPjq2a4gtW4w3DVcuPHrrSbMUj, 17iYNKTwVHkvB9QjfqbvFZp1jXBDCUbU3k, 11850953
1DdkrxZYSPjq2a4gtW4w3DVcuPHrrSbMUj, 19E77w17dTCGxLhb9U3T4yr913618eNho2, 7734168189
1H9ahS3dhqxYVnq6oXh7VTcA6C9SJTNkFd, 19SNTFn4iJVfuTdXGuYMhC7nieGpMeGZk, 1880022284
1H9ahS3dhqxYVnq6oXh7VTcA6C9SJTNkFd, 136EndurVifsrha2CTHciVvwnRj2dKJYQX, 517839
15MppBSKXZctZBnSsmJTe3648fnn2QjkDp, 1GvUwSjw3FqBe5erzbbCsNPmbYUMrqK9yR, 491815
15MppBSKXZctZBnSsmJTe3648fnn2QjkDp, 15sTih2KUrscdddidaH2MjjsH24bDDutEm, 3153375283
1BztGvsKR9upJB8oXjNsGkwNkEWgsQqULf, 1HjkWTBGwLCFFHjpa49HaXJDwtCu95NUsM, 8718289
1BztGvsKR9upJB8oXjNsGkwNkEWgsQqULf, 15ob6dyoZSrRFvm3VkwwVFhfmdDAy9meS7, 90137956
1F8yFiqH7xezwwXhXAEiRP7E9StPxAcGRq, 19ZNVjRPDHNEFZN1z5UJnGG5jKEqgcPUoU, 13654249447
1F8yFiqH7xezwwXhXAEiRP7E9StPxAcGRq, 1HZPnnvk6ao6yowAyTohLgrfB8dT4jEq7s, 19844000
1Bep5uUYBpjVctfcE3pKW8sUHz2CADUEEy, 1MSmr4q1qwVjm2EhL2in4Jqf9CngMVWGmj, 940948
1Bep5uUYBpjVctfcE3pKW8sUHz2CADUEEy, 12UUB6acaF3PGPVfRqdZ8oE962Qft4GwLm, 25062998
1QEVKBYJqURyJnGYrNAbNaS3hxhyYGQMpJ, 15LwVV4EMFoSXh6uVQWSQLv2WjU35ub8f5, 58722674
1QEVKBYJqURyJnGYrNAbNaS3hxhyYGQMpJ, 1Lk5J7tHqfs4jE5RAygrTx8zYJGQhEiWpA, 959870
13sSyxLBS1PZRz5GBpTgPWNdjByafJ6jH1, 1Ka3AynRHQ8FUdN59CHDcTw8vMpLRB5AYH, 3460793
13sSyxLBS1PZRz5GBpTgPWNdjByafJ6jH1, 15MEnpbNqVk1hH7xbqzY8eqN8NQZ3bbZiX, 19081690
13sSyxLBS1PZRz5GBpTgPWNdjByafJ6jH1, 1BzRs5MhCxYmGci9ytXxUr7zFd2mL7EhsL, 202755
1PQVCMuc9eHwXKpHP3QaR3ABtfgzcx4wHJ, 1DNhnrYorbSD8NssNRYmQiEYyCgSepArgB, 906937
1PQVCMuc9eHwXKpHP3QaR3ABtfgzcx4wHJ, 15QzQDXwk5YUoX4uNZJXX3d2DZYnTF9bK6, 573574
1JeQ4HPgrX1gK6Z2pvFzY1Nk6ZGVJD3kr6, 1G6a8BJzwRMGqa9fykwRfvK991YEFFkTgC, 1041258745
1QJPTij3ZHdpzhTJ3Piamct6MLuevJmoQ6, 3CtyQbqjrAVLEqpy5PeXLcEUWoHcrTVNaJ, 624000
1QJPTij3ZHdpzhTJ3Piamct6MLuevJmoQ6, 1HhrbcbWGJ9jQxJLPPi9K7wnLwjxpJWg2u, 22725177
1CLu46tqZxGW95UD28neqvPNoDWQwTDsE3, 1PUNe3aEFbn1ng3tyhU5RfJPEsarh8FuWs, 4400000
18tiFL2PaMdiXLRRd56nzZk5AW2dWH3JQY, 1LxQqeEySNExZShoeVgwJjdhRFNUfJ8dmV, 9999864227
3AS7CW8C8wtbKRNdW8uGjNtj5BTLU3khPo, 1JWK5qphEkCdtG5xRqbjS7bJUhNiiHEa7s, 294000
1PjJHemds19XpFVqcPTcir2LjUVqZ3bqQj, 31zVDTk4iEiytGoQpWtct1mEUvaUztASLd, 789584
1PjJHemds19XpFVqcPTcir2LjUVqZ3bqQj, 1HQKWozs6L4Bs9x2PMBCLh4uWogGU9VrRn, 1374025
14oJaRerwJqT78nQW1o6pAM6UmTXLCfN1R, 15n6BnTEnUzzHLqJcbTWgxsoj1Jgt4en2a, 1364915041
14oJaRerwJqT78nQW1o6pAM6UmTXLCfN1R, 1FyX9njqahBQYCXNpTEKrhBXVDNpmq8ebH, 1973503
14oJaRerwJqT78nQW1o6pAM6UmTXLCfN1R, 39SbSUuQp7Dachx8DuNWSNUjB3aZGM6Q4o, 766050
14oJaRerwJqT78nQW1o6pAM6UmTXLCfN1R, 1CNUxMYXPaW4XYTku5jdBzdoLSDyh7xJX7, 6455455
14oJaRerwJqT78nQW1o6pAM6UmTXLCfN1R, 12ciTfWCESm8cfEeSAen9CqhdXhAGmGVLL, 687511
14oJaRerwJqT78nQW1o6pAM6UmTXLCfN1R, 19W8SMcZdTHdoEaDKZE8z8SovqQeAYmqhN, 781126
1DwmWxxt89tt9ZT4qaBcgrjqpCTos92oRu, 1FMyu28ppTZNdRN3DAL6RETDUqg55HVypJ, 968005
1DwmWxxt89tt9ZT4qaBcgrjqpCTos92oRu, 16iYjacXXM6dRsu7Q4AFah14UcnompRctd, 1017769
1BQ192bET8nBZHX27mNWZ2J8BWtrqehezF, 1Q5w4wzdVDuAPMc4P7xoYBU7Ugkq1UXCkY, 1334075
1BQ192bET8nBZHX27mNWZ2J8BWtrqehezF, 1K7WvS638kTA7P4gc7voTDohHrKXN2eA5Y, 556241
19Ga93g1m74Jq2gNBpJ4SZfnvjTnChU1xB, 3ALtJNqPo9wvUoMq9qn5yQyBp7cu8JruJr, 178386
19Ga93g1m74Jq2gNBpJ4SZfnvjTnChU1xB, 1MGHX6xyEfRbrXrS81deFsL6hcHfacS6SB, 954470
17XMsAQ9W8fuV7pNtehCQbWcufrpkB9mJ8, 1QJcNsieLwSAtPdMVWB9fWYBgYeCZoNE6P, 994073
17XMsAQ9W8fuV7pNtehCQbWcufrpkB9mJ8, 32QvWDrGVQiE4ywgVWTuVb1BP2LBTwnR45, 8400000
1NXnuTFvKN9mRcBYM3it6C7N3wQwfmrrej, 15jPz3nBrB18Park6qFhHx3VRW8mUJH1bK, 938996
1NXnuTFvKN9mRcBYM3it6C7N3wQwfmrrej, 3NtrabYVCRS4oHw7hUsFyMsqs29LbXj3P7, 555250
1ELZM9UBG64SfWkMH3PxsZYLnDrhk8DnYm, 12eY6n1rfJCvR24jP5qUgmy5qhCPFmuSr7, 1000908
1ELZM9UBG64SfWkMH3PxsZYLnDrhk8DnYm, 3ERQQb2BP2DezrcjfiinYY4kgL5cHLhg6e, 525000
