distance,flow
72,2.19852217198e-09
72,2.29990873682e-10
72,4.49272538384e-09
73,0.000258451119048
73,0.149005500374
73,0.00108814014116
73,2.66963068917e-12
73,1.59235169149e-10
73,0.000109617490605
73,2.15703495815e-09
73,5.5139562952e-12
73,9.32555460283e-12
73,4.14872138249e-11
73,2.24476917386e-10
73,4.35009172466e-09
73,2.82757622664e-11
74,0.000258451119048
74,0.0147083382494
74,0.00243285830982
74,0.0116745761198
74,0.201176684446
74,3.42194934776e-12
74,2.13836487333e-12
74,1.24463189044e-11
74,1.54252823318e-12
74,2.96991678979e-12
74,6.87007894115e-13
74,1.65008837909e-10
74,2.54403950541e-12
74,2.22247381259e-10
74,4.18508288676e-09
74,1.76732350783e-11
75,0.000258451119048
75,1.87899959219e-11
75,3.77565327449e-13
75,0.0219481720595
75,0.124342180916
75,0.00017956176104
75,5.80867670596e-12
75,9.05146691664e-12
75,8.33739866047e-13
75,3.21845907327e-13
75,2.87100698799e-13
75,7.08788367132e-13
75,3.09442566666e-13
75,9.27015658589e-13
75,1.09998387871e-12
75,3.86485118993e-11
75,9.99836560775e-11
75,2.2114739738e-10
75,4.14643437486e-09
75,3.75799918437e-11
75,1.61702384682e-12
76,0.00189477912185
76,2.77475453345e-11
76,3.47683111277e-12
76,0.000136635182607
76,4.82378573584e-13
76,6.68465841483e-16
76,3.36421313795e-14
76,9.1501418223e-13
76,3.70410773905e-11
76,3.82950031914e-11
76,0.000258451119048
76,7.2236110743e-11
76,4.10939329747e-09
76,1.84969696477e-13
77,0.000315824205449
77,0.000724734421028
77,1.42290517973e-15
77,1.56059090524e-11
77,2.14351683382e-11
77,9.1359127705e-13
77,3.81848722867e-11
77,0.000258451119048
77,8.98882305337e-11
78,0.00187081477248
78,2.77374370757e-12
78,1.86614246306e-11
78,1.26232064809e-15
78,0.000258451119048
78,8.18902854366e-11
78,1.07504949788e-14
78,7.99794509706e-12
79,6.80584587683e-16
79,0.00036479541827
79,0.00345654833503
79,5.3927291196e-11
79,2.79629942406e-11
79,9.36558836815e-15
79,7.04322022951e-16
80,3.66030001328e-05
80,0.00261054013641
80,2.01962657571e-05
81,7.38118479134e-06
81,2.92218153415e-05
81,0.0032015255051
82,2.92218153415e-05
82,0.0192875501624
82,0.000887846722938
82,0.00154864878083
82,2.65260885134e-06
83,2.92218153415e-05
83,0.000612957430532
83,0.048665460607
84,2.92218153415e-05
84,0.00817585254666
84,0.00156361012165
84,0.00131134793623
84,0.00752419625571
85,2.92218153415e-05
85,0.00115815401492
86,2.92218153415e-05
86,0.000376216295249
86,0.000222633861252
87,2.92218153415e-05
87,0.00218094395869
87,0.0607404065398
88,2.92218153415e-05
88,0.117173662071
88,1.35279380023e-05
89,2.92218153415e-05
89,0.118200746054
90,2.92218153415e-05
90,0.0224984894204
90,0.115323941295
91,2.92218153415e-05
91,0.0108841476966
91,0.122190277318
92,2.92218153415e-05
92,0.00615034883126
92,0.0066230708235
92,0.00188761215067
92,0.00164991968677
92,0.00276371395823
92,0.132580314142
93,2.92218153415e-05
93,0.116242936027
94,2.92218153415e-05
94,0.00360667023263
94,0.00861778290405
94,0.00615023982764
94,0.00388411955476
94,0.00172981109076
94,0.0137543799609
95,0.00264971406211
95,0.00301694520946
95,0.00251829819825
95,0.00113552446795
95,0.0123358608471
95,0.00622320518402
95,0.00861778290405
95,0.00615023982764
95,0.00360667023263
95,2.92218153415e-05
96,0.00254989971798
96,0.00858219036115
96,0.00615023982764
96,0.00360667023263
96,2.92218153415e-05
97,2.92218153415e-05
97,0.000416107135116
97,0.00172552648312
97,0.00191562532179
97,0.000416057773061
97,0.00258367699896
97,0.0010995947429
97,1.03721394235e-05
97,0.00615023982764
97,0.00360667023263
98,3.18709692532e-07
98,0.000221968464257
98,0.00191432983191
98,0.000194089308804
98,0.00246018610645
98,0.00282394173365
98,0.00018356121514
98,0.000138688716118
98,9.76780184604e-07
98,2.92218153415e-05
98,9.38572038588e-05
98,0.00164582545806
98,0.00360667023263
99,5.95287392982e-07
99,0.158266489194
99,0.00191404217635
99,2.92087782477e-06
99,2.89195824234e-06
99,3.92077092647e-08
99,4.12031020284e-10
99,0.00164582545806
99,0.00360667023263
99,2.33693595341e-05
99,1.10778597646e-08
100,6.82250694202e-07
100,0.00191335992566
100,0.00253411371432
100,5.74587071079e-07
100,0.00360667023263
100,5.18307163093e-11
100,3.17263509515e-08
