InputTransactionIndex,OutputTransactionIndex,Value,BackFlowProbability 
292909829,292912734,9114890,0.188941140549
292910567,292912734,1642911,0.0340556472058
292910635,292912734,1830000,0.0379337860582
292909681,292912734,1618461,0.0335488269495
292910771,292912734,400000,0.00829153793622
292909747,292912734,7630714,0.158175886529
292910710,292912734,5249005,0.108805810212
292910526,292912734,7839314,0.162499923562
292900085,292912734,2060245,0.0427064989385
292824450,292830365,1212523,0.0264207997674
292822166,292830365,200000,0.00435798739775
292822795,292830365,2380778,0.0518770026042
292815766,292830365,958962,0.0208957215546
292813976,292830365,620000,0.013509760933
292818206,292830365,200000,0.00435798739775
292811939,292830365,387127,0.00843547293664
292817316,292830365,575815,0.0125469725672
292817447,292830365,3792042,0.0826283562386
292828073,292830365,250000,0.00544748424718
292814901,292830365,200000,0.00435798739775
292817209,292830365,383876,0.00836463385149
292823491,292830365,5949564,0.12964062467
292821194,292830365,2947036,0.0642157287435
292820171,292830365,830000,0.0180856477006
292819022,292830365,3603823,0.0785270760885
292820436,292830365,1201429,0.0261790622064
292818264,292830365,924280,0.0201400029599
292825571,292830365,1250000,0.0272374212359
292827364,292830365,2900000,0.0631908172673
292814823,292830365,1572146,0.0342569622771
292821994,292830365,1771029,0.0385906103152
292828142,292830365,3020643,0.0658196206355
292826609,292830365,2461604,0.0536381960512
292816631,292830365,2900067,0.0631922771931
292824057,292830365,190000,0.00414008802786
292819710,292830365,3210000,0.0699456977338
292805121,292931305,200000,0.00492391044264
292926340,292931305,190000,0.0046777149205
292926216,292931305,1980000,0.0487467133821
292926602,292931305,272025,0.00669713369079
292897292,292931305,190000,0.0046777149205
292924687,292931305,190000,0.0046777149205
292893200,292931305,111330,0.00274089474789
292896402,292931305,129262,0.00318237255818
292860307,292931305,190000,0.0046777149205
292925461,292931305,2160121,0.0531812117463
292927510,292931305,190000,0.0046777149205
292924184,292931305,1786511,0.0439831008439
292925337,292931305,90675,0.00223237789693
292926746,292931305,307170,0.00756238785332
292927644,292931305,754600,0.0185779141001
292891421,292931305,92770,0.00228395585882
292922270,292931305,190000,0.0046777149205
292920005,292931305,300000,0.00738586566395
292805360,292931305,962911,0.0237064376411
292920482,292931305,180000,0.00443151939837
292918056,292931305,90000,0.00221575969919
292860071,292931305,190000,0.0046777149205
292875176,292931305,560000,0.0137869492394
292929820,292931305,195172,0.00480504724455
292929450,292931305,190000,0.0046777149205
292918700,292931305,109206,0.00268860281899
292824878,292931305,190000,0.0046777149205
292928047,292931305,190000,0.0046777149205
292929043,292931305,190000,0.0046777149205
292921265,292931305,109182,0.00268801194974
292920499,292931305,190000,0.0046777149205
292924725,292931305,500000,0.0123097761066
292929591,292931305,1311258,0.032282584796
292925203,292931305,190000,0.0046777149205
292923321,292931305,190000,0.0046777149205
292927624,292931305,3919181,0.0964884812624
292926139,292931305,152400,0.00375201975729
292919228,292931305,109206,0.00268860281899
292929725,292931305,503739,0.0124018286123
292923326,292931305,1340001,0.0329902245852
292928565,292931305,330744,0.0081427691772
292793408,292931305,1460000,0.0359445462312
292929284,292931305,190000,0.0046777149205
292792644,292931305,240000,0.00590869253116
292928069,292931305,1010000,0.0248657477353
292924614,292931305,126945,0.0031253290557
292892749,292931305,650000,0.0160027089386
292926542,292931305,104300,0.00256781929584
292928975,292931305,3373588,0.0830562259118
292922321,292931305,190000,0.0046777149205
292891090,292931305,92640,0.00228075531703
292924884,292931305,950000,0.0233885746025
292926933,292931305,2726487,0.0671248890551
292928214,292931305,380000,0.00935542984101
292929495,292931305,190000,0.0046777149205
292898404,292931305,92330,0.00227312325584
292926557,292931305,190000,0.0046777149205
292926816,292931305,424735,0.0104567855093
292924385,292931305,190000,0.0046777149205
292924109,292931305,190000,0.0046777149205
292929123,292931305,190000,0.0046777149205
292930148,292931305,190000,0.0046777149205
292794215,292931305,200000,0.00492391044264
292929385,292931305,190000,0.0046777149205
292697068,292931305,98124,0.00241576894137
292927853,292931305,190000,0.0046777149205
292929520,292931305,210000,0.00517010596477
292926632,292931305,184859,0.00455114580258
292889458,292931305,111252,0.00273897442282
292926099,292931305,90725,0.00223360887454
292927220,292931305,2630790,0.0647688717669
292895605,292931305,120296,0.00296163365304
292927990,292931305,190000,0.0046777149205
292929784,292931305,190000,0.0046777149205
292922358,292931305,190000,0.0046777149205
292920191,292931305,190000,0.0046777149205
292927801,292931305,361664,0.00890400573163
292919678,292931305,181963,0.00447984757937
292823893,292931305,919961,0.0226490278736
292932438,292937445,326000,0.00465550923895
292931265,292937445,180000,0.00257052657365
292931720,292937445,143760,0.00205299389016
292807945,292937445,31146,0.000444786781461
292927498,292937445,90515,0.00129261784897
292934156,292937445,650796,0.00929382451126
292932111,292937445,31682466,0.452447893177
292932368,292937445,2782674,0.0397385414601
292934289,292937445,167399,0.00239057543279
292903314,292937445,190000,0.00271333360552
292927635,292937445,18095,0.000258409324168
292930350,292937445,179000,0.00255624587047
292834848,292937445,190000,0.00271333360552
292934436,292937445,180000,0.00257052657365
292933029,292937445,2461448,0.0351512082982
292927654,292937445,290000,0.00414140392422
292934236,292937445,352678,0.00503648983857
292930990,292937445,2431188,0.0347190742197
292934705,292937445,3531793,0.0504364875508
292664498,292937445,190000,0.00271333360552
292930227,292937445,2672103,0.038159509828
292933214,292937445,184897,0.00264045917716
292933558,292937445,180000,0.00257052657365
292663607,292937445,190000,0.00271333360552
292845496,292937445,190000,0.00271333360552
292927803,292937445,36190,0.000516818648336
292935228,292937445,3079501,0.043977439745
292927933,292937445,27132,0.000387464038869
292842528,292937445,1500,2.14210547804e-05
292933954,292937445,190000,0.00271333360552
292933702,292937445,2731671,0.0390101827554
292787127,292937445,200000,0.00285614063739
292932812,292937445,180000,0.00257052657365
292930510,292937445,296360,0.00423222919649
292934741,292937445,1440000,0.0205642125892
292934102,292937445,760000,0.0108533344221
292934490,292937445,180000,0.00257052657365
292935260,292937445,150000,0.00214210547804
292930269,292937445,67700,0.000966803605758
292933598,292937445,180000,0.00257052657365
292894822,292937445,190000,0.00271333360552
292931046,292937445,270000,0.00385578986048
292930663,292937445,294000,0.00419852673697
292931693,292937445,3689965,0.0526952949353
292934638,292937445,180000,0.00257052657365
292934205,292937445,2427107,0.03466079467
292934900,292937445,2465068,0.0352029044437
292834678,292937445,190000,0.00271333360552
292932218,292937445,184897,0.00264045917716
292931452,292937445,269214,0.00384456522778
292934014,292937445,858300,0.0122571275454
291887991,292869742,1025678,1.0
291994054,292982125,3789996,1.0
292980845,292981357,1091498,1.0
291316961,292981657,2536962,0.520528883323
291318580,292981657,2336854,0.479471116677
292082849,292747904,199068,1.0
292747904,292754070,185693,1.0
292754070,292755273,153207,1.0
273160546,292981562,2193761,1.0
292959828,292981654,535369754,1.0
292981429,292981632,613028,1.0
292707848,292981708,6320995,1.0
292976886,292982288,657527,1.0
292960132,292982128,579434,1.0
292977634,292983804,5357100,0.244323005311
292964411,292983804,12479342,0.569149416988
292976156,292983804,4089860,0.186527577701
279775872,292823042,1097024,0.0538149289649
280621137,292823042,8027347,0.393784555836
288977335,292823042,938748,0.0460506396723
283109161,292823042,10322005,0.506349875527
256777636,292979819,122959,0.0110495614063
235047252,292979819,189414,0.0170214593825
234637865,292979819,242771,0.0218163214744
291975818,292979819,9300698,0.83579594558
256659243,292979819,177885,0.0159854197803
245281612,292979819,20491,0.00184139886285
233301646,292979819,43769,0.00393324810053
255720445,292979819,263360,0.0236665269884
234139472,292979819,121992,0.0109626631241
235252561,292979819,43243,0.00388597974848
240092436,292979819,128794,0.0115739166044
266747337,292979819,262615,0.0235995784669
235842969,292979819,43610,0.00391895975837
256882234,292979819,90357,0.00811982221708
235842971,292979819,53521,0.00480959975298
235842970,292979819,22474,0.0020195987528
181968161,292981571,41149,0.591272236112
197452972,292981571,28445,0.408727763888
280935926,292812764,154113,0.50061231318
291310431,292812764,153736,0.49938768682
292678897,292679220,5576215,1.0
292679220,292775495,4643235,1.0
292739574,292740392,1897893,1.0
292740392,292778086,1745035,1.0
292661281,292662292,529204,1.0
292662292,292776525,428074,1.0
292975610,292981457,518507,1.0
292983387,292983423,338623,1.0
-1,292984034,1304554164,1.0
292982815,292982936,377241,1.0
292981613,292983655,18146422,1.0
292978055,292983115,322756,1.0
292982498,292983796,88730000,0.134745335879
292982792,292983796,4400000,0.00668183791126
292981354,292983796,59950000,0.0910400415409
292982028,292983796,800,1.21487962023e-06
292980686,292983796,222650000,0.338116184305
292980720,292983796,280620625,0.42615034791
292982719,292983796,2150032,0.00326503757455
292973523,292982961,766904,1.0
292980838,292983777,1088056354,1.0
292980767,292983690,764355977,1.0
292550383,292983621,430000,1.0
292177978,292983364,102730,1.0
292177978,292983378,102730,1.0
292177978,292983356,102730,1.0
292177978,292983382,102730,1.0
292177978,292983371,102730,1.0
292348876,292983094,1767700,0.0866322561927
291398692,292983094,15836940,0.776144053509
291670471,292983094,2800000,0.137223690298
292982801,292983706,3917956760,0.950601874141
292981699,292983706,203597033,0.0493981258587
292841162,292983057,14029175,1.0
292977707,292983642,10664000,1.0
292960040,292983295,6444315,1.0
292981093,292983778,11713504089,1.0
292981092,292983695,9089320695,1.0
292980978,292983595,8832024700,1.0
292980976,292983491,7942681975,1.0
292981185,292983888,13858119890,1.0
292975852,292983466,750000,0.483930288229
292976878,292983466,799810,0.516069711771
292490673,292983136,20626458,1.0
292979863,292983059,48437174914,1.0
292979796,292982993,43426978281,1.0
292980920,292983385,2182145276,1.0
292982571,292983650,802767,0.0535358665704
292981611,292983650,1326869,0.0884877950146
292978540,292983650,5938900,0.396060323824
292982406,292983650,6926402,0.461916014591
292923537,292983372,7595736,1.0
292981586,292983020,3009000,0.223236145115
292982782,292983020,10470000,0.776763854885
292967160,292983855,4211128,1.0
292958179,292983538,1140272,1.0
292982459,292983665,2528619,1.0
292982717,292983834,37177478,1.0
271452189,292983875,11580043,1.0
292937273,292983893,350246577,0.76166747173
292964235,292983893,54349873,0.118192533704
292271404,292983893,55245397,0.120139994566
292893753,292983472,5008626,0.494449198338
292940763,292983472,5121082,0.505550801662
292650114,292983698,6613784,0.325218856229
292895933,292983698,13722626,0.674781143771
279985036,292983076,3021153,1.0
292974598,292982940,17847799,0.00388011282388
292973578,292982940,17785366,0.00386653988506
292980239,292982940,25000000,0.00543500185076
292977685,292982940,75185000,0.016345224566
292976662,292982940,23100000,0.0050219417101
292978711,292982940,2171588,0.000472103391964
292970521,292982940,50000000,0.0108700037015
292763180,292982940,6037152,0.00131247729173
292974637,292982940,71900000,0.0156310653228
292973110,292982940,20000000,0.00434800148061
292974137,292982940,26924790,0.00585345133926
292814395,292982940,1977706,0.000429953430811
292755519,292982940,5000000,0.00108700037015
292970567,292982940,62004484,0.0134797794118
292977225,292982940,50000000,0.0108700037015
292757587,292982940,13419350,0.00291736768344
292977749,292982940,29921624,0.00650496327271
292778071,292982940,2200000,0.000478280162867
292974687,292982940,38274,8.32077043344e-06
292969056,292982940,53069333,0.0115372769229
292831847,292982940,1075307,0.000233771821406
292413034,292982940,1733919667,0.376954263969
292978284,292982940,59988799,0.0130415693436
292972657,292982940,101032664,0.0219645086331
292973175,292982940,68354951,0.0148603714078
292974715,292982940,27341835,0.00594411695313
292979856,292982940,921292,0.000200288949004
292976275,292982940,17800000,0.00386972131774
292975257,292982940,62690701,0.0136289630384
292972699,292982940,40000000,0.00869600296122
292765344,292982940,1346006,0.000292621804046
292796580,292982940,268764,5.84293134967e-05
292781737,292982940,1877040,0.000408068634958
292977329,292982940,1022910,0.000222380709727
292975288,292982940,24531268,0.00533309947926
292977342,292982940,31014574,0.00674257068362
292975298,292982940,63330000,0.0137679466884
292828359,292982940,2251407,0.000489456048473
292976850,292982940,3000000,0.000652200222092
292974969,292982940,25800000,0.00560892190999
292978393,292982940,40180603,0.00873526606679
292820698,292982940,2817407,0.000612504490374
292978913,292982940,26830127,0.00583287159605
292974312,292982940,39611640,0.00861157346847
292762347,292982940,131812,2.86559385581e-05
292822268,292982940,214834,4.67049275043e-05
292974335,292982940,75000000,0.0163050055523
292979459,292982940,50000000,0.0108700037015
292973441,292982940,18190000,0.00395450734661
292758281,292982940,526179,0.000114391353553
292975378,292982940,54697755,0.0118912959863
292978967,292982940,44425046,0.00965800828921
292785439,292982940,1767036,0.000384153757215
292971300,292982940,70000000,0.0152180051821
292788005,292982940,695502,0.000151202186288
292971310,292982940,50000000,0.0108700037015
292979504,292982940,19391131,0.00421563331494
292816183,292982940,215750,4.69040659721e-05
292773182,292982940,37864,8.23163640309e-06
292969280,292982940,58707000,0.0127629061461
292973893,292982940,29928700,0.00650650159564
292971336,292982940,49910000,0.0108504376949
292976971,292982940,71000000,0.0154354052562
292978508,292982940,16000000,0.00347840118449
292764642,292982940,2671292,0.000580739078557
292973390,292982940,23280000,0.00506107372343
292973391,292982940,32098680,0.00697825540828
292974930,292982940,23000000,0.0050002017027
292973397,292982940,49950000,0.0108591336978
292974946,292982940,48000000,0.0104352035535
292974448,292982940,1778000,0.000386537331626
292977811,292982940,32110549,0.00698083572976
292973428,292982940,55060000,0.0119700480761
292785526,292982940,1064592,0.000231442379612
292975481,292982940,50000000,0.0108700037015
292967805,292982940,60000000,0.0130440044418
292978047,292982940,1254470,0.000272721870869
292977024,292982940,53153000,0.0115554661349
292978561,292982940,50277908,0.0109304209213
292793754,292982940,1790895,0.000389340705581
292976031,292982940,33402381,0.0072616801022
292977307,292982940,40000000,0.00869600296122
292979110,292982940,23584790,0.00512733509199
292977068,292982940,38671486,0.00840718391927
292941230,292982940,65984843,0.0143451097531
292764083,292982940,15000000,0.00326100111046
292977086,292982940,49950000,0.0108591336978
292979140,292982940,15752642,0.00342462553698
292976581,292982940,21198831,0.00460862742876
292979144,292982940,25924446,0.0056359764796
292974538,292982940,30000000,0.00652200222092
292977631,292982940,23101000,0.00502215911018
292976608,292982940,50001340,0.0108702950176
292788706,292982940,238528,5.18560048583e-05
292978660,292982940,16632000,0.00361579803128
292976614,292982940,42604533,0.00926222862824
292973558,292982940,20960198,0.00455674859689
292976639,292982940,59890000,0.0130200904337
292958048,292983201,407100,0.289179733977
292976087,292983201,1000675,0.710820266023
292981603,292983549,1150000,0.103139013453
292978076,292983549,10000000,0.896860986547
292909354,292983154,1921256,1.0
290195181,292983011,737293000,1.0
292975212,292983915,2223797,0.0129186447049
292956811,292983915,3258000,0.0189266126578
292969572,292983915,7120000,0.0413620264344
292953382,292983915,1398367,0.00812349618245
292964713,292983915,11917175,0.0692301274401
292972395,292983915,2027600,0.0117788826964
292959372,292983915,3405579,0.0197839394133
292976815,292983915,18373868,0.10673882218
292953169,292983915,5413120,0.031446293895
292975954,292983915,53312292,0.309705678509
292969015,292983915,7992342,0.0464296995895
292943705,292983915,55696428,0.323555776298
288256616,292983379,1390894,1.0
292981321,292983331,254220,1.0
292675547,292983160,31707528,1.0
292950996,292983220,77922,1.0
292979521,292983795,940518,0.0260181620724
292808886,292983795,35208000,0.973981837928
292982666,292983450,10818621,1.0
292978284,292983620,2002548,1.0
292847562,292983722,462964,1.0
-1,292983917,412748493,1.0
292981098,292983431,771440912,1.0
292980525,292983405,738765,1.0
291317864,292983453,160000000,0.999105513323
290232673,292983453,2730,1.70472378211e-05
291322369,292983453,140516,0.000877439439438
292977849,292982952,3163775593,1.0
292977203,292983680,3523910504,1.0
292982253,292983786,3939581633,1.0
292740520,292983266,100000000,0.989691022026
292943515,292983266,1041636,0.0103089779742
292980192,292983267,979425,0.0191988459816
292456641,292983267,50035360,0.980801154018
292973318,292982974,4517934961,1.0
292982803,292983613,1764338071,1.0
292983076,292983110,1467153,1.0
292981796,292983471,2701939586,1.0
279371423,292983140,3220789,1.0
292974540,292983634,4771339074,1.0
292977870,292982996,3654347732,1.0
292980973,292983876,466918414,1.0
292976874,292983008,3040387,0.0972009156056
292959195,292983008,26470025,0.84624446365
292976318,292983008,1768995,0.0565546207446
292981796,292983748,7800000,0.998719590269
292975966,292983748,10000,0.00128040973111
292977738,292983756,1760354,0.00367330229633
292981762,292983756,17892609,0.0373362185828
292981123,292983756,1771368,0.00369628503247
292981252,292983756,17892609,0.0373362185828
292981078,292983756,8946304,0.018668108248
292765702,292983756,65841825,0.137391074163
292974989,292983756,1759281,0.00367106328454
292756238,292983756,1884042,0.00393140005078
292981012,292983756,8946304,0.018668108248
292979502,292983756,1760354,0.00367330229633
292981337,292983756,8946304,0.018668108248
292981145,292983756,8946304,0.018668108248
292980764,292983756,17892609,0.0373362185828
292982173,292983756,8921052,0.018615415307
292982433,292983756,8921052,0.018615415307
292979234,292983756,8890675,0.0185520281111
292981667,292983756,8946304,0.018668108248
292757796,292983756,37817978,0.078914164668
292976812,292983756,1760394,0.00367338576369
292982062,292983756,8921052,0.018615415307
292974131,292983756,1759281,0.00367106328454
292981556,292983756,8946304,0.018668108248
292980660,292983756,8946304,0.018668108248
292976970,292983756,1760394,0.00367338576369
292981780,292983756,1771368,0.00369628503247
292979007,292983756,1760354,0.00367330229633
292762307,292983756,1861105,0.00388353778286
292762567,292983756,9399521,0.0196138288513
292981322,292983756,8946304,0.018668108248
292981323,292983756,84095260,0.17548022254
292981965,292983756,8946304,0.018668108248
292978518,292983756,1760354,0.00367330229633
292978391,292983756,1760354,0.00367330229633
292980697,292983756,8946304,0.018668108248
292982242,292983756,1766368,0.00368585161312
292980963,292983756,8946304,0.018668108248
292980710,292983756,8946304,0.018668108248
292980967,292983756,8946304,0.018668108248
292976624,292983756,17781761,0.0371049138492
292978417,292983756,1760354,0.00367330229633
292978418,292983756,1760354,0.00367330229633
292979573,292983756,17781350,0.0371040562221
292969108,292983756,1757794,0.00366796038563
292980985,292983756,8946304,0.018668108248
292967807,292983756,1757794,0.00366796038563
292981637,292983712,551465908,1.0
292978102,292983231,3265280414,1.0
292982206,292983383,3762776431,1.0
292980356,292982939,1199848369,1.0
292981924,292983809,2314710547,1.0
292980234,292983013,3562172555,1.0
292979725,292983442,4807457015,1.0
292295856,292983227,712466,0.19778728621
292967993,292983227,741877,0.205952057405
291983418,292983227,697302,0.193577616684
292638420,292983227,687816,0.190944213551
291658822,292983227,762722,0.211738826151
292979165,292983353,3722377207,1.0
292980514,292983048,2150151063,1.0
292982489,292983279,2788218373,1.0
292980263,292983098,4575345666,1.0
292979210,292983427,2091217722,1.0
292982576,292983679,59118,1.0
292762938,292983632,56400,1.0
292982399,292983707,59479,1.0
292981073,292983510,93019544,1.0
292968046,292983257,145083,1.0
292982151,292983814,59603,1.0
292982190,292983880,61130,1.0
292967888,292983700,234146,1.0
292975369,292983116,9647818,1.0
292977222,292983374,98158442,1.0
291759208,292983869,69811981,1.0
292912091,292983533,5424423,1.0
291279738,292983219,4584419,0.819759072942
292584517,292983219,1007979,0.180240927058
292953682,292983207,395737,1.0
292982346,292983794,831062366,1.0
292982750,292983588,1499352051,1.0
291564730,292983435,702520,0.0838277338399
285816812,292983435,7678000,0.91617226616
292982816,292983487,35600000,1.0
292982687,292983652,1530790668,1.0
292982579,292983723,944404577,1.0
292982621,292983716,1495774831,1.0
292767919,292983158,7488500,1.0
292973784,292982937,96087503,1.0
292762752,292983542,7310088,0.00598020313661
292982273,292983542,535143,0.000437787321731
292975162,292983542,1000000,0.000818075396167
292980355,292983542,20190432,0.0165172956572
292966790,292983542,100030,8.18320818785e-05
292977799,292983542,378584,0.000309710255782
292965001,292983542,526000,0.000430307658384
292777994,292983542,1954871,0.00159923186778
292763788,292983542,112728,9.22200032591e-05
292983181,292983542,11221510,0.00918004123884
292980878,292983542,5291941,0.00432920673007
292966800,292983542,800000,0.000654460316933
292973742,292983542,1000000,0.000818075396167
292981527,292983542,1756797,0.00143719240176
292972825,292983542,6128000,0.00501316602771
292974236,292983542,7259809,0.00593907112377
292968282,292983542,126169,0.000103215754659
292766750,292983542,37743896,0.0308773526731
292980127,292983542,81000000,0.0662641070895
292968224,292983542,343720,0.00028118887517
292755489,292983542,388618,0.000317918824307
292768454,292983542,791994,0.000647910805312
292840492,292983542,185830,0.00015202295087
292786342,292983542,50000000,0.0409037698083
292756903,292983542,40000000,0.0327230158467
292763292,292983542,267591,0.000218909613336
292979498,292983542,20403150,0.0166913150193
292765356,292983542,2092,1.71141372878e-06
292968114,292983542,718700,0.000587950787225
292977454,292983542,8120688,0.00664333505275
292977757,292983542,580204,0.000474650617157
292982704,292983542,862464,0.000705560578479
292981681,292983542,927623,0.000758865553218
292977202,292983542,1700000,0.00139072817348
292974515,292983542,4482870,0.00366732565121
292756660,292983542,1890899,0.00154689794854
292832286,292983542,1175000,0.000961238590496
292764681,292983542,328000,0.000268328729943
292972728,292983542,114826,9.39363254402e-05
292982449,292983542,536640,0.000439011980599
292982458,292983542,175504000,0.143575504329
292756923,292983542,565740,0.000462817974627
292974908,292983542,151172,0.000123670093789
292958525,292983542,178577,0.000146089450021
292763893,292983542,3156384,0.00258216009125
292981568,292983542,25000000,0.0204518849042
292754883,292983542,75366000,0.0616550703075
292979652,292983542,2955337,0.00241768848708
292981354,292983542,2484715,0.00203268420799
292759878,292983542,1000000,0.000818075396167
292759368,292983542,1883690,0.00154100044301
292967769,292983542,170556,0.000139527667269
292978615,292983542,4156612,0.00340042200861
292730700,292983542,244011,0.000199619395494
292765261,292983542,94000,7.68990872397e-05
292979022,292983542,2100000,0.00171795833195
292975373,292983542,1706400,0.00139596385602
292980144,292983542,2680000,0.00219244206173
292766841,292983542,1887100,0.00154379008011
292981853,292983542,1782367,0.00145811058964
292769063,292983542,1369308,0.00112019718457
292756954,292983542,2282973,0.00186764404141
292981711,292983542,3230000,0.00264238352962
292755623,292983542,1906083,0.00155931960535
292976990,292983542,3554200,0.00290760357306
292981598,292983542,450000000,0.368133928275
292982587,292983542,311130,0.000254527798009
292760420,292983542,882673,0.000722093064161
292756919,292983542,122805,0.000100463749026
292763277,292983542,958188,0.000783870027702
292982631,292983542,1000000,0.000818075396167
292981480,292983542,95224100,0.0779004933321
292979050,292983542,6561681,0.00536794978359
292765547,292983542,848014,0.000693739389005
292761197,292983542,3069290,0.0025109106327
292972409,292983542,1300000,0.00106349801502
292780660,292983542,179530,0.000146869075874
292976743,292983542,2900000,0.00237241864888
292961013,292983542,300000,0.00024542261885
292830121,292983542,284570,0.000232799715487
292973499,292983542,729412,0.000596714010869
292979293,292983542,22536694,0.0184367148723
292978602,292983542,7000,5.72652777317e-06
292980687,292983542,1500000,0.00122711309425
263527589,292983274,41222,0.000954073937606
277222246,292983274,52859,0.00122340969065
278395786,292983274,39517,0.000914612095298
292982925,292983274,42993725,0.995080115062
286265652,292983274,36283,0.000839761891178
249416633,292983274,42689,0.000988027323333
292976033,292983666,364787513,0.0499221745982
292974164,292983666,6942336344,0.950077825402
292980728,292983320,1652734,0.438937149647
292981372,292983320,905885,0.24058716031
292981454,292983320,1206690,0.320475690043
292981530,292983500,1116617,0.611080494921
292976261,292983500,710666,0.388919505079
285244641,292983162,16921359,0.128763237122
285653218,292983162,15079038,0.114744078508
287383815,292983162,14807340,0.112676590075
286109482,292983162,17501322,0.133176470911
282607437,292983162,6447462,0.049062021457
286917072,292983162,7304467,0.0555834088958
287944148,292983162,16432285,0.125041624015
284492343,292983162,10757009,0.0818555590356
286642586,292983162,16849579,0.128217026551
283321148,292983162,9314659,0.0708799834295
287409424,292983805,5322400,1.0
292980675,292983886,1137692,0.371375335569
292980925,292983886,935558,0.305392994056
292981310,292983886,990206,0.323231670375
292961843,292983090,135340,0.0443646939118
292850980,292983090,2915284,0.955635306088
292981346,292983919,938378,0.350814136676
292981757,292983919,1736480,0.649185863324
292978033,292983502,600000,0.391309026521
292981042,292983502,933315,0.608690973479
292976810,292983421,906640,0.302552191788
292978477,292983421,2090000,0.697447808212
292975579,292983044,24178278,1.0
292966404,292983633,19900000,0.858994869815
292978154,292983633,700000,0.0302158999432
292982276,292983633,909142,0.039243633866
292978069,292983633,1657469,0.0715455963757
292981681,292983745,1383076353,1.0
292981809,292983326,1313617,1.0
292881425,292983720,4656546,1.0
292981097,292983272,101756655,1.0
292941344,292983407,1490763,0.145046981872
292978284,292983407,266942,0.0259726941404
292972667,292983407,1060000,0.103134972349
292973683,292983407,241588,0.0235058223584
292954235,292983407,7218501,0.70233952928
292975856,292983246,444580,0.0127932037235
292978560,292983246,881949,0.0253789042033
292975463,292983246,10000000,0.287759317186
292945743,292983246,23424735,0.674068574887
292980845,292983787,248145514,1.0
292949577,292983093,144906,0.0589857076506
292931878,292983093,2311723,0.941014292349
292982122,292983827,918684,0.814582043948
292978118,292983827,209114,0.185417956052
292980954,292983503,958479,0.657177100253
292979802,292983503,500000,0.342822899747
292922232,292983345,200890,0.0182056443025
292959254,292983345,10833600,0.981794355697
292643916,292983347,2300000,0.907369417706
292905743,292983347,234800,0.0926305822945
292981968,292983309,1055217,0.67850145671
292977369,292983309,500000,0.32149854329
292979521,292983622,610000,0.401651908703
292981154,292983622,908728,0.598348091297
292950800,292983753,180018,0.0517290427808
292972392,292983753,3300000,0.948270957219
292981529,292983319,1298460,0.287849495189
292982140,292983319,3212439,0.712150504811
292982461,292983520,4529574,0.825123042334
292979445,292983520,960000,0.174876957666
292975456,292983519,600000,0.397315471796
292981302,292983519,910135,0.602684528204
292969825,292983547,79000,0.0408237720442
292665703,292983547,1856147,0.959176227956
292981442,292983314,1605272,0.502117450551
292966628,292983314,1591733,0.497882549449
292746607,292983159,1277110376,1.0
292974626,292983344,356714389,0.889307827308
292941315,292983344,1800000,0.00448749514603
292955716,292983344,3500000,0.00872568500616
292913391,292983344,1000084,0.00249326227534
292945395,292983344,7762008,0.0193510962352
292962940,292983344,30338159,0.0756346340288
292982504,292983877,8994209,0.500276107727
292982322,292983877,8984281,0.499723892273
292953216,292983591,85000000,0.211969971735
292965058,292983591,9966900,0.0248551001328
292945220,292983591,1339793,0.00334112805107
292940077,292983591,3100000,0.00773066955741
292966791,292983591,301593502,0.752103130523
292979780,292983783,4475000,0.47254662504
292979045,292983783,4000000,0.422388044729
292980966,292983783,994965,0.105065330231
292982515,292983887,6029410,0.186963875913
292981453,292983887,994986,0.0308531745293
292970459,292983887,25224668,0.782182949558
292925368,292983873,1058788,0.0338284025567
292922657,292983873,2720000,0.0869043235796
292922461,292983873,4530000,0.144734038903
288628893,292983873,22990000,0.734533234961
292978568,292983567,837198,0.00225165731196
292973441,292983567,1990000,0.00535213659229
292589357,292983567,368050512,0.989877695019
292982901,292983567,936418,0.00251851107713
292981912,292983304,8972900,0.341645284249
292065608,292983304,10861745,0.413563503211
292792356,292983304,6429145,0.24479121254
292981743,292983428,14150475,1.0
292978738,292983114,3200000,1.0
292982504,292983560,6552482,1.0
289300898,292983424,550000000,1.0
292947777,292983889,6779474,0.0168822495916
292973634,292983889,950000,0.00236569048159
292963126,292983889,4897560,0.0121959063947
292971654,292983889,17926000,0.0446393342873
292977799,292983889,34686854,0.0863772214148
292958728,292983889,6900000,0.0171823834979
292969641,292983889,9190000,0.0228849426587
292963047,292983889,104950000,0.261346543203
292954989,292983889,23950000,0.0596403021411
292968429,292983889,20000000,0.0498040101387
292976834,292983889,20900000,0.052045190595
292960657,292983889,70000000,0.174314035485
292969106,292983889,500000,0.00124510025347
292976371,292983889,1355300,0.00337496874705
292963510,292983889,5316018,0.0132379507185
292973047,292983889,50000000,0.124510025347
292960024,292983889,20000000,0.0498040101387
292952154,292983889,1506733,0.00375206728042
292957199,292983889,957504,0.00238437694619
292970192,292983889,808646,0.00201369067913
292981672,292983736,3942850,1.0
292960005,292983475,10000000,0.0249305314481
292972808,292983475,30000000,0.0747915943442
292973003,292983475,334577879,0.834120433424
292971155,292983475,100000,0.000249305314481
292960789,292983475,24030000,0.0599080670697
292944694,292983475,50000,0.00012465265724
292960767,292983475,2156715,0.0053768051132
292965989,292983475,200000,0.000498610628962
291773604,292983067,45901717,1.0
